Time,PLETH,CO2
0.0,0.22140813032744155,-0.6651358534929497
0.01,0.3277108846421181,0.29369005353721306
0.02,0.4170230401480972,0.16593199569221878
0.03,0.5011319000215189,0.09712285704173708
0.04,0.5447006046927226,0.4063590274386454
0.05,0.5884923137575934,0.9606393678274545
0.06,0.6262465733191609,0.12082922236415725
0.07,0.6447594757897979,-0.4882216358423402
0.08,0.6728105953582248,-1.195940224092828
0.09,0.6688180868673353,-0.22960667404577634
0.1,0.6585114845628423,-0.42976658332047224
0.11,0.6772576124324373,-0.5637970736849834
0.12,0.6252343564821589,-0.5399209734965551
0.13,0.6028564714955346,-0.19250198178776884
0.14,0.5771404494619239,-0.0811536830498944
0.15,0.5302780904494551,-0.45767415531792766
0.16,0.5116674299806555,0.17175144828186734
0.17,0.47417186712733744,-0.3612283245084371
0.18,0.4451095571488278,1.0239416939695838
0.19,0.4368525462672886,0.9177479383661403
0.2,0.39683065541614176,0.760887449185515
0.21,0.3670318819497283,0.8206486530369687
0.22,0.3714729255489642,1.486023185256557
0.23,0.3707473718310299,0.2754571444913383
0.24,0.35118349577646246,0.5201239959814792
0.25,0.33359066792838765,1.5722564823349772
0.26,0.3173383119529869,1.8388552342412576
0.27,0.30259629566730106,2.7044852004873716
0.28,0.3070806633896713,1.4307904044188637
0.29,0.2715353542603175,2.432600770341975
0.3,0.24692932845481103,2.1868655512403934
0.31,0.2451517421688332,1.4227994942094067
0.32,0.2279877456093343,2.6532776425758144
0.33,0.22277118450392458,2.071627335606415
0.34,0.1737334173180714,3.4847981100908267
0.35,0.16637720462518946,3.8427017673674038
0.36,0.14187688692416903,3.1408375678125724
0.37,0.12974279471665787,3.842632175833758
0.38,0.09800272669450286,4.433519410691333
0.39,0.06502857857696402,3.656239998552441
0.4,0.050479302901843714,5.0340544323200165
0.41,0.03997929597061837,4.362680488708276
0.42,0.033303956193577,4.665911876872665
0.43,0.00263914706670424,5.477287283765919
0.44,-0.0035457471226018585,5.261532706951975
0.45,-0.012291932190065061,6.4656371428335335
0.46,-0.044365331448623424,6.463918752587254
0.47,-0.05805800163242325,5.987022336705836
0.48,-0.07923352223612719,6.689225324326243
0.49,-0.10627861390151862,6.92239764033917
0.5,-0.12093446255744299,7.109752081309882
0.51,-0.16928067901566002,7.3018959940490245
0.52,-0.21189023244754318,6.8214296446233815
0.53,-0.2695487696954421,8.613439685068085
0.54,-0.2916267290347198,9.559566954575109
0.55,-0.3750524542373626,7.98166300214159
0.56,-0.43795485957022073,9.239971415226744
0.57,-0.5260930840312468,8.355768972345013
0.58,-0.5740462440631524,9.407804866005554
0.59,-0.6343428296772442,9.81960451169168
0.6,-0.6916099714793497,10.008192892221665
0.61,-0.7456773876572752,10.301840566248897
0.62,-0.8056497442733915,10.848779691357038
0.63,-0.8313166380696698,11.27589549011288
0.64,-0.8738075334800183,12.45034955674188
0.65,-0.9121968967101098,12.22719292024776
0.66,-0.9136997937405953,11.838160951234242
0.67,-0.8999943274757086,12.195381831790517
0.68,-0.8523155462082357,13.708093021236246
0.69,-0.8424914953806943,14.202390507159516
0.7,-0.7739024992451234,14.061276077259855
0.71,-0.6993105569508524,14.985306570757247
0.72,-0.6339128949553093,15.087942095836638
0.73,-0.5407304319163843,15.360113875001318
0.74,-0.453685301543856,15.913133992582654
0.75,-0.3380074604859176,16.057839120996434
0.76,-0.21507124988220014,16.45641703312812
0.77,-0.11439929952031891,16.63940537158974
0.78,0.012391576090705562,17.284001270696454
0.79,0.1285210825594066,17.653018464771755
0.8,0.21361295746907594,17.18871098111308
0.81,0.32226381597924353,19.238789287824922
0.82,0.4205817889208862,19.13552494840027
0.83,0.4881356501633245,19.08248693939009
0.84,0.5607511752230996,19.160065853714002
0.85,0.5959419867162327,20.592297653661202
0.86,0.6207181712352425,19.912899015057366
0.87,0.6456936332634553,20.830050670005278
0.88,0.6790375130998051,21.337074757342343
0.89,0.6870869023525364,21.441160384417177
0.9,0.6558303134745161,21.839196425879717
0.91,0.6621917350542645,23.107356719593966
0.92,0.5995352486505752,23.25505508043991
0.93,0.5920322355803654,23.607812357211667
0.94,0.567682508290918,25.24031288625138
0.95,0.5511373613865207,25.68736458313454
0.96,0.5166770837295714,25.31471163429433
0.97,0.4779515098089172,26.530562562155904
0.98,0.4491219826989092,26.002308079708456
0.99,0.41507963893837607,27.547968180546096
1.0,0.3973057417338535,26.562250597672374
1.01,0.38133714645658046,27.7058382649783
1.02,0.35966731249226935,27.42608166617513
1.03,0.3301790374512431,29.054551115967268
1.04,0.34324395575048267,28.675596427774543
1.05,0.3228212794004936,30.13148668190331
1.06,0.3019607611637054,29.365057255796454
1.07,0.3017517461103277,30.822447188491097
1.08,0.273892551553696,31.856042282839255
1.09,0.25232477979719214,31.311234610658044
1.1,0.2687829829962168,32.015611623348256
1.11,0.23683378169794347,33.269284722043984
1.12,0.20891568230623403,31.8774025816736
1.13,0.2000558318286357,33.257669881305496
1.14,0.1749452269844609,32.966487641682996
1.15,0.17686210066995495,34.870308371799965
1.16,0.1312229037438929,35.430479156290815
1.17,0.12859891880036867,35.97171304646185
1.18,0.09882111254399643,35.815538405294326
1.19,0.08155385229886952,37.290717362601654
1.2,0.06556710975595184,37.17481453025062
1.21,0.045213965438441146,36.978793221077076
1.22,0.02242873404224622,37.95953656706481
1.23,0.0035503562439715185,38.954494480888506
1.24,-0.014430423201019461,39.611549271842335
1.25,-0.022923500874434927,38.564279378289456
1.26,-0.05538534545476958,40.14807134300928
1.27,-0.047590089653900026,40.08193371213304
1.28,-0.08257495889955295,40.60437684789051
1.29,-0.10118396610770425,40.67158373657392
1.3,-0.13655352703153162,41.33646494781356
1.31,-0.17026950959551887,40.78894651394821
1.32,-0.20626480011901185,39.452192724994106
1.33,-0.25522685047369054,40.08579713316063
1.34,-0.3262821928162225,39.49927904638093
1.35,-0.3782108373834294,39.84330497467509
1.36,-0.4118594198881451,39.66424742894834
1.37,-0.49444342229789573,39.68500906433215
1.38,-0.5594123946491089,40.30923734199701
1.39,-0.6128007283685828,39.797161085961584
1.4,-0.697815014835558,41.61968194359107
1.41,-0.750039162406099,39.94779834627408
1.42,-0.8066181004758443,39.71716630064861
1.43,-0.8497536346763312,40.66532325971819
1.44,-0.8813052683109769,39.979281294476834
1.45,-0.9209358938759672,40.539040468799065
1.46,-0.8875010393084548,39.40593955901226
1.47,-0.9234458379571263,40.00236941244474
1.48,-0.8831230456142914,39.58989210467425
1.49,-0.8430736834819232,40.90004742195682
1.5,-0.7773497781914371,39.638092413373926
1.51,-0.7223011258472808,39.91131823412196
1.52,-0.6434531451231622,39.390662991213155
1.53,-0.5427654933628343,39.241303164986235
1.54,-0.4575735166921263,40.17687545156084
1.55,-0.3409472569956769,39.17457586846363
1.56,-0.21318432798081088,39.72638479426718
1.57,-0.09463442919329129,39.786672811557224
1.58,0.011141566083937548,40.29847358668526
1.59,0.12736769406430432,40.49054128971702
1.6,0.24111301945488248,39.42494649189997
1.61,0.3295908719288123,39.8831060708708
1.62,0.40245369137889153,40.10532330926544
1.63,0.4733813899401631,39.50565455936722
1.64,0.5591445128730367,40.27100864300584
1.65,0.6023673903685205,39.87862115717323
1.66,0.6269208419337194,39.699650598987006
1.67,0.6489333700109433,39.556843372197754
1.68,0.6642756375919686,40.054276166528496
1.69,0.6768904706075449,40.45928221156211
1.7,0.6687707733392497,39.912137021094864
1.71,0.6429144425169193,39.99059518354171
1.72,0.6437074061464004,40.80859064692037
1.73,0.6023867319151293,40.77917705265024
1.74,0.5667997627161262,40.58485170737062
1.75,0.5400874012475322,40.18996047035045
1.76,0.5206773133360557,39.63408156135715
1.77,0.47798512949321115,39.0214201752913
1.78,0.45547710451533346,39.67324344830253
1.79,0.42486099120769677,39.86895430752264
1.8,0.41595441902050984,40.43189117100048
1.81,0.37976275938741666,38.980328523377906
1.82,0.37037195331103545,40.691079134571666
1.83,0.3445580782121335,39.60670735780623
1.84,0.34677335207923327,40.02557975789916
1.85,0.32169325289885614,38.97531328063478
1.86,0.31969470964886904,39.813047370819525
1.87,0.29638535286241696,40.73486711011986
1.88,0.28475498518883563,39.76112248131821
1.89,0.2736619174821257,40.28401961875488
1.9,0.25404386392552286,40.50479979209817
1.91,0.2641946513723095,40.61944121635777
1.92,0.20412539438771282,40.04327195161103
1.93,0.20903359927307197,40.49328878834482
1.94,0.1792254349234501,40.05612010850953
1.95,0.1699089949333064,40.30893581807317
1.96,0.12715912625450446,40.0026851530737
1.97,0.12625646093870854,40.40803215750364
1.98,0.08895582170285951,40.77535906644244
1.99,0.07421976058210851,39.64818052974297
2.0,0.0612813192094049,40.76651292523955
2.01,0.031969047278215465,40.06584785340658
2.02,0.02804232548932078,40.505035176815035
2.03,0.0004382724367257146,40.018211487678755
2.04,-0.0006767415152000933,40.27434205110067
2.05,-0.018019470678062442,40.334624442965875
2.06,-0.037774954522586834,39.68583686379996
2.07,-0.07247114301932632,40.0216600047416
2.08,-0.0992135970321424,39.13881826729244
2.09,-0.10575629283091943,40.099772032157084
2.1,-0.12577027898842605,39.94609056480833
2.11,-0.15757502727976044,40.450977148816534
2.12,-0.2162978818968213,40.286782558739695
2.13,-0.2570457254552366,39.992258729517346
2.14,-0.3087209808118644,39.28570005409895
2.15,-0.36098194749599466,39.52263385641841
2.16,-0.43391309672647044,39.60019404413934
2.17,-0.49370518637905175,40.09809492052735
2.18,-0.5517121071023727,40.050975864443565
2.19,-0.6197443222787413,40.2674513377846
2.2,-0.6952549715476799,39.856804613696404
2.21,-0.7609043363693959,39.85333097908223
2.22,-0.8080213429682178,40.67139533857588
2.23,-0.8389174741317376,40.349451522006866
2.24,-0.8793724663883433,40.47051979064791
2.25,-0.8896115798019839,40.501463781675184
2.26,-0.9097669708359616,40.038704229230945
2.27,-0.9051335516495086,39.49707809760194
2.28,-0.876958094107355,38.7486108990629
2.29,-0.8454803322595132,39.56625042760286
2.3,-0.7821058523903422,39.949692752668284
2.31,-0.7029128381668162,40.06979162388194
2.32,-0.6364207957112066,39.57089262092179
2.33,-0.5484080559616572,40.575143776000786
2.34,-0.4424719391100843,40.30177061609866
2.35,-0.3517990033985794,39.91918776145917
2.36,-0.22661294817640648,40.50511234325404
2.37,-0.09948663632394443,40.13312354939383
2.38,0.013187900810339662,39.78619137364086
2.39,0.14601219829978776,40.267999631071426
2.4,0.21964627902721573,38.8956448686706
2.41,0.31972736403135527,39.70263014277703
2.42,0.4040280548847461,40.163673841129025
2.43,0.4959172252606603,39.71677021398631
2.44,0.5621480109104329,39.8285441617382
2.45,0.5932088934172581,39.638729863183755
2.46,0.6360559076655994,39.06223546330046
2.47,0.6701477808571917,39.291213595157004
2.48,0.6510754905768251,40.69036884181795
2.49,0.6823588914497162,39.695783285828746
2.5,0.6883978071412059,39.59319709478349
2.51,0.6507345226734856,39.990041590985705
2.52,0.6304152768906491,40.02943981327072
2.53,0.6144678375961157,40.011586592335796
2.54,0.5693073010785874,40.017551536101664
2.55,0.5266434874217377,40.27151583495867
2.56,0.5067097715827177,40.57363281971651
2.57,0.47315914813290005,39.47474257574905
2.58,0.45269019263073623,39.43712586950387
2.59,0.4242554924632018,40.36029864352995
2.6,0.40334023452035817,39.62339645142579
2.61,0.3704808679323459,39.27141917026219
2.62,0.3756250889657636,39.41658476424927
2.63,0.3331274854358104,39.39967758697783
2.64,0.34880460767698646,39.747483942201576
2.65,0.3234646387474731,40.113902902179476
2.66,0.3195760295992095,40.17506816073836
2.67,0.3099409367539625,40.00317392315615
2.68,0.28980415530182,39.55181784940968
2.69,0.27925966351794773,39.79464515100908
2.7,0.2682854061791219,38.840654724428774
2.71,0.24244117859466152,39.644289920055854
2.72,0.2272795137263504,40.59003020972213
2.73,0.18871315729133642,40.63201212563587
2.74,0.194344548521426,39.06731181593658
2.75,0.165946860222677,39.85850275319654
2.76,0.14585213838972527,38.77492930451578
2.77,0.12332826172607074,39.760888929221906
2.78,0.09204222265996852,41.06601836420409
2.79,0.06244171652050919,39.78984860205163
2.8,0.07533488639970864,38.911200266733594
2.81,0.05518132302381029,39.678615485008805
2.82,0.01643199350866689,39.77624671279494
2.83,0.0036310495304899834,39.86071125596561
2.84,-0.004969979028944138,39.76324952534852
2.85,-0.03212914271270517,40.53071280252378
2.86,-0.03093623748597136,40.04874009308376
2.87,-0.061959864285021156,40.0762921227831
2.88,-0.08258039943794555,39.6111513771779
2.89,-0.10810328950282797,41.08716535041496
2.9,-0.13637890967060087,39.121981126767835
2.91,-0.18230768805512867,39.81570910139394
2.92,-0.2090290502569274,39.81558002712635
2.93,-0.24783995758463248,40.59047667655804
2.94,-0.30069235379184384,40.151772468196974
2.95,-0.34610625911583925,40.58104292010084
2.96,-0.4330868528014281,40.64684719958921
2.97,-0.4827936937788948,40.788841875528824
2.98,-0.5592839545478445,40.66452403578963
2.99,-0.6268578725891149,39.79934785118033
3.0,-0.6909584864322348,39.797080288376435
3.01,-0.7410679365785046,40.29144481632691
3.02,-0.8088379453554978,40.35557105456786
3.03,-0.841172556603203,40.38048191070511
3.04,-0.8883286672757355,40.611643162029104
3.05,-0.8970822188431606,40.23075106722071
3.06,-0.8999233654434418,39.45999505472083
3.07,-0.8996549947152583,39.369660262505256
3.08,-0.86542003442581,40.29185778830409
3.09,-0.8331969705959839,40.49314999297098
3.1,-0.7761298617444617,40.477871333519516
3.11,-0.7280038273183334,40.11634936576396
3.12,-0.6514642142087236,40.08632702516002
3.13,-0.5517561617011819,39.82735830531368
3.14,-0.43796257109426034,40.07674641393393
3.15,-0.31925116900144856,39.93145553987425
3.16,-0.24340608528745056,39.52229039333166
3.17,-0.10580894266963053,40.51623230193067
3.18,-0.010585436909679148,39.747700651754336
3.19,0.1156521909250904,39.71271686116734
3.2,0.2289352386290709,39.806882403360056
3.21,0.3222368424719722,41.01112439864748
3.22,0.41637929637444326,40.61144666065311
3.23,0.4777774961273969,40.3388470844298
3.24,0.5619930486621713,40.41021052140398
3.25,0.6043203507422947,39.46091403285714
3.26,0.6323573613765532,39.67215406256926
3.27,0.6567778969737597,39.924532281076644
3.28,0.6513056117166515,39.726616234709624
3.29,0.6683216193118933,39.83543712879193
3.3,0.6647109567817734,40.53337980631342
3.31,0.6538373951379006,39.17815687524656
3.32,0.6223081519776297,39.30320622134457
3.33,0.6036326998231747,39.786897060098596
3.34,0.5751806882466836,39.623664427133406
3.35,0.5433346909033262,40.06256028957058
3.36,0.5052105868513502,40.78821299224072
3.37,0.4698522619386067,39.41499991885886
3.38,0.4502706062081889,39.025358395230576
3.39,0.424353942283018,39.47679681599793
3.4,0.3968639321708692,40.69800691793464
3.41,0.38000132200879455,40.345195674898115
3.42,0.35899735885392614,38.96959921990391
3.43,0.35933046745002584,40.099938532893304
3.44,0.335319010181561,39.660410227454875
3.45,0.33736668490763766,40.31196781073388
3.46,0.3110314312193445,39.992727557366614
3.47,0.2997406727664129,40.27035260939635
3.48,0.2881138165788888,39.62032349371109
3.49,0.26696456184091005,40.67394470703847
3.5,0.2649899554717695,39.931807647458115
3.51,0.2313085312614808,39.60711237396868
3.52,0.19893559873978056,39.83699557664528
3.53,0.20700934779935776,39.956263806485275
3.54,0.17440284712178974,40.53910602235976
3.55,0.15091339712023932,40.21597189198957
3.56,0.12217764876840918,40.283953742225584
3.57,0.10994979291352665,39.9397135611463
3.58,0.0884784400077329,39.45301647037362
3.59,0.0887752904725717,40.31623164305308
3.6,0.057847900655967587,39.53247718929667
3.61,0.04260371104244798,39.76356866624335
3.62,0.02092577889123437,40.85830417541371
3.63,0.02162597858975876,40.05538036016925
3.64,-0.008582138493691879,40.044543058064804
3.65,-0.014060560596399959,39.5452249478929
3.66,-0.03311491816676593,40.7005880557425
3.67,-0.06622793969710564,39.84666598830248
3.68,-0.09395226472756031,39.707861313802276
3.69,-0.09784608875395526,39.67778206040045
3.7,-0.13668148108693506,40.431442587082266
3.71,-0.17677428175647675,39.759560542829576
3.72,-0.22341729295337256,40.48471733633528
3.73,-0.2590027652850475,39.66354273802503
3.74,-0.2956662899048081,40.602737474658895
3.75,-0.3470321922560551,39.897676030884426
3.76,-0.4355124012648117,39.28936732810334
3.77,-0.49379710664028775,38.895452050743565
3.78,-0.5611196107071201,38.0607011912986
3.79,-0.6313176394432299,37.553926280509806
3.8,-0.6696973990502147,36.8152989389076
3.81,-0.7351797289175599,37.14313965625133
3.82,-0.7942219402429637,36.41938069372802
3.83,-0.8473075765585152,35.19388244790125
3.84,-0.8649831157235942,35.940976771207936
3.85,-0.886856805924888,35.279221802040574
3.86,-0.9134510153668054,33.06584676995038
3.87,-0.8928914970080001,34.44800055486091
3.88,-0.8728101375874031,32.69368495223283
3.89,-0.8508270132599435,32.69443625675419
3.9,-0.7830097391245006,31.484983225055558
3.91,-0.7186862396482281,31.447045949746656
3.92,-0.6181102915853329,29.921625378234438
3.93,-0.5488297505678987,30.44863326171736
3.94,-0.4498020575083014,29.69513436474715
3.95,-0.31692909647855055,30.088917685853133
3.96,-0.2147492717191948,29.233205023397343
3.97,-0.09668515802636447,28.7729212502238
3.98,0.01271196332196242,27.617325934262304
3.99,0.1362144455419607,27.403425764021218
4.0,0.23835513799383767,26.847186065464534
4.01,0.32334006649460845,26.658944310549764
4.02,0.4228858196869993,26.262665364484445
4.03,0.47311924561985774,25.80985836084559
4.04,0.5492263067291074,25.4802627090372
4.05,0.5967460744549525,23.689550339664354
4.06,0.6386641655955023,24.578082327869733
4.07,0.6518658558361027,23.671419520640068
4.08,0.6850319000089573,23.337472900438783
4.09,0.6987156611489442,23.53351966685238
4.1,0.674824683316036,22.254450193533295
4.11,0.6555211938109464,22.85186618123368
4.12,0.6468404786235199,21.936935737319207
4.13,0.5909466737071506,21.216657761469428
4.14,0.5812371407580172,20.021574948714377
4.15,0.5420285501595893,19.55258048875537
4.16,0.5238246438686123,19.729379165264653
4.17,0.47117960907277756,18.202143935354155
4.18,0.4389661585846029,18.85447320794347
4.19,0.42956254673713173,18.96143786169468
4.2,0.39226933788319224,17.601638113116543
4.21,0.3704338704468859,17.725641014002356
4.22,0.3820981574437402,17.204930863288954
4.23,0.3525572460927345,18.103634784754156
4.24,0.3460271206730172,15.796735476409427
4.25,0.32965018762558806,16.18894286010475
4.26,0.30912835015844925,15.512592903212559
4.27,0.29124755904376487,14.691638952025608
4.28,0.2889798645079956,14.765081173459798
4.29,0.26310727770482045,14.098453232490217
4.3,0.259874513060118,13.854454588047876
4.31,0.23118584864375938,13.880947200805721
4.32,0.24320137477449802,13.417376253432181
4.33,0.20695860964709434,13.49955517294736
4.34,0.1709972124145331,12.401744758962588
4.35,0.1647254153189491,11.91946084667427
4.36,0.14159125025386596,13.002670438016876
4.37,0.12574139787413346,11.029502786009578
4.38,0.1034109574363451,10.021322286258627
4.39,0.09137053348557697,10.715954728007738
4.4,0.05335318526727995,9.924677865004687
4.41,0.030871833080351387,9.741060086293281
4.42,0.03086875793948243,9.930206903485756
4.43,-0.007586502530882468,9.986393227453082
4.44,-0.0008067239527915805,9.049866922028244
4.45,-0.022200264738378446,9.391551090842949
4.46,-0.02647769110360123,8.402324592129954
4.47,-0.06757374959149319,8.697069916376103
4.48,-0.07310367519038939,7.679551282649369
4.49,-0.129081217953992,5.7678844539635215
4.5,-0.1377055698748645,7.356445430496634
4.51,-0.17571280195570485,7.034316899432424
4.52,-0.231605924755117,6.715222770564363
4.53,-0.2621491332088186,6.206971359095015
4.54,-0.32564362628290444,5.817206587856949
4.55,-0.36689976651688105,5.039901341453537
4.56,-0.42658514977704937,5.334798972954867
4.57,-0.5029843589441243,5.579484171319373
4.58,-0.5619808798847907,5.076220399327336
